選舉區,登記日期,姓名,推薦之政黨,備註
雲林縣褒忠鄉田洋村,115/09/02,曾旗南,無,
雲林縣褒忠鄉龍岩村,115/09/02,呂東憲,無,
雲林縣褒忠鄉龍岩村,115/09/02,康榮福,無,
雲林縣褒忠鄉潮厝村,115/08/31,許振興,無,
雲林縣褒忠鄉潮厝村,115/09/02,王進添,無,
雲林縣褒忠鄉潮厝村,115/09/03,陳成琮,無,
雲林縣臺西鄉台西村,115/08/31,賴俊傑,無,
雲林縣臺西鄉海北村,115/08/31,丁福來,無,
雲林縣臺西鄉海北村,115/09/02,丁金勤,無,
雲林縣臺西鄉海南村,115/08/31,吳志勇,無,
雲林縣臺西鄉海南村,115/09/01,丁丞濂,無,
雲林縣臺西鄉海南村,115/09/02,丁綺鋒,無,
雲林縣臺西鄉海南村,115/09/02,丁文星,無,
雲林縣臺西鄉海口村,115/09/01,丁慶雄,無,
雲林縣臺西鄉海口村,115/09/01,林吾欽,無,
雲林縣臺西鄉海口村,115/09/02,吳瑞美,無,
雲林縣臺西鄉溪頂村,115/09/02,林騰馨,無,
雲林縣臺西鄉溪頂村,115/09/03,林錠玉,無,
雲林縣臺西鄉溪頂村,115/09/04,林振運,無,
雲林縣臺西鄉牛厝村,115/09/02,陳寶玉,無,
雲林縣臺西鄉牛厝村,115/09/02,曹慶隆,無,
雲林縣臺西鄉泉州村,115/08/31,丁金獅,無,
雲林縣臺西鄉泉州村,115/08/31,吳文利,無,
雲林縣臺西鄉光華村,115/08/31,丁金城,無,
雲林縣臺西鄉五榔村,115/09/02,吳東峰,無,
雲林縣臺西鄉五榔村,115/09/03,吳順涼,無,
雲林縣臺西鄉山寮村,115/09/01,林麗美,無,
雲林縣臺西鄉山寮村,115/09/03,丁志豪,無,
雲林縣臺西鄉富琦村,115/08/31,林宏諺,無,
雲林縣臺西鄉永豐村,115/09/01,許文毅,無,
雲林縣臺西鄉永豐村,115/09/04,林萬憲,無,
雲林縣臺西鄉和豐村,115/08/31,林培煌,無,
雲林縣臺西鄉和豐村,115/09/01,吳鴻基,無,
雲林縣臺西鄉蚊港村,115/09/01,林育嫺,無,
雲林縣臺西鄉蚊港村,115/09/04,李育先,無,
雲林縣臺西鄉蚊港村,115/09/04,林德村,無,
雲林縣臺西鄉五港村,115/09/03,凌飛龍,無,
雲林縣臺西鄉五港村,115/09/03,林財茗,無,
雲林縣元長鄉長南村,115/08/31,李陳玉美,無,
雲林縣元長鄉長南村,115/09/03,李嘉夢,無,
雲林縣元長鄉長北村,115/08/31,吳美緣,無,
雲林縣元長鄉長北村,115/09/02,李傅秀蕋,無,
雲林縣元長鄉子茂村,115/09/01,施林麗玉,無,
雲林縣元長鄉後湖村,115/09/02,劉悅治,無,
雲林縣元長鄉後湖村,115/09/03,蔡宗宏,無,
雲林縣元長鄉山內村,115/09/04,吳文香,無,
雲林縣元長鄉合和村,115/09/03,周連瑩,無,
雲林縣元長鄉五塊村,115/08/31,蔡龍烟,無,
雲林縣元長鄉潭西村,115/08/31,蔡承瑋,無,
雲林縣元長鄉潭西村,115/09/02,李忠信,無,
雲林縣元長鄉潭西村,115/09/02,蔡榮基,無,
雲林縣元長鄉潭東村,115/09/02,蕭宗獻,無,
雲林縣元長鄉客厝村,115/08/31,吳朝慶,無,
雲林縣元長鄉客厝村,115/09/03,許新宗,無,
雲林縣元長鄉卓運村,115/08/31,楊順發,無,
雲林縣元長鄉卓運村,115/09/03,凃東輝,無,
雲林縣元長鄉頂寮村,115/09/02,蔡倍東,無,
雲林縣元長鄉頂寮村,115/09/03,黃思瑜,無,
雲林縣元長鄉下寮村,115/09/02,吳文玲,無,
雲林縣元長鄉下寮村,115/09/02,吳敏佑,無,
雲林縣元長鄉龍岩村,115/09/02,鄭丁界,無,
雲林縣元長鄉龍岩村,115/09/02,吳水福,無,
雲林縣元長鄉龍岩村,115/09/03,吳順意,無,
雲林縣元長鄉西莊村,115/09/02,吳金龍,無,
雲林縣元長鄉西莊村,115/09/04,林吳姿美,無,
雲林縣元長鄉鹿北村,115/09/02,湯力昇,無,
雲林縣元長鄉鹿南村,115/08/31,吳若望,無,
雲林縣元長鄉鹿南村,115/09/04,陳世斌,無,
雲林縣元長鄉鹿南村,115/09/04,郭福源,無,
雲林縣元長鄉瓦磘村,115/09/01,陳恒次,無,
雲林縣元長鄉瓦磘村,115/09/02,陳麗華,無,
雲林縣元長鄉瓦磘村,115/09/02,陳登錦,無,
雲林縣元長鄉瓦磘村,115/09/02,吳惠玉,無,
雲林縣元長鄉瓦磘村,115/09/03,陳安邦,無,
雲林縣元長鄉內寮村,115/09/02,吳昭安,無,
雲林縣元長鄉內寮村,115/09/02,吳國璋,無,
雲林縣元長鄉崙仔村,115/08/31,王宗智,無,
雲林縣元長鄉崙仔村,115/08/31,王順興,無,
雲林縣元長鄉崙仔村,115/09/04,王吉隆,無,
雲林縣元長鄉新吉村,115/09/02,陳進朝,無,
雲林縣元長鄉新吉村,115/09/03,邱聖丰,無,
雲林縣四湖鄉四湖村,115/08/31,吳金城,無,
雲林縣四湖鄉四湖村,115/08/31,陳怡婷,無,
雲林縣四湖鄉新庄村,115/09/02,吳世美,無,
雲林縣四湖鄉溪底村,115/08/31,林弘惟,無,
雲林縣四湖鄉溪底村,115/09/02,吳啟銘,無,
雲林縣四湖鄉溪底村,115/09/04,吳宥諒,無,
雲林縣四湖鄉鹿場村,115/09/03,陳淑君,無,
雲林縣四湖鄉湖西村,115/09/02,吳昇宓,無,
雲林縣四湖鄉湖西村,115/09/03,王玉鍊,無,
雲林縣四湖鄉施湖村,115/08/31,黃美娥,無,
雲林縣四湖鄉湖寮村,115/09/02,王任志,無,
雲林縣四湖鄉湖寮村,115/09/02,吳文陽,無,
雲林縣四湖鄉蔡厝村,115/09/02,王清忠,無,
雲林縣四湖鄉蔡厝村,115/09/04,蔡國亮,無,
雲林縣四湖鄉飛沙村,115/09/04,吳坤龍,無,
雲林縣四湖鄉三姓村,115/09/02,王秋蜜,無,
雲林縣四湖鄉三姓村,115/09/02,劉鳴鋒,無,
雲林縣四湖鄉內湖村,115/09/02,吳春奇,無,
雲林縣四湖鄉內湖村,115/09/03,吳信民,無,
雲林縣四湖鄉羊調村,115/08/31,吳文界,無,
雲林縣四湖鄉羊調村,115/09/03,黃團,無,
雲林縣四湖鄉崙北村,115/09/02,吳萬清,無,
雲林縣四湖鄉崙南村,115/09/02,吳錳源,無,
雲林縣四湖鄉崙南村,115/09/03,吳美玲,無,
雲林縣四湖鄉廣溝村,115/08/31,黃崑火,無,
雲林縣四湖鄉萡子村,115/08/31,蔡茂源,無,
雲林縣四湖鄉萡子村,115/09/02,駱鳳蘭,無,
雲林縣四湖鄉林厝村,115/09/01,林朝偉,無,
雲林縣四湖鄉林厝村,115/09/02,,無,
雲林縣四湖鄉林厝村,115/09/04,林家正 Le'e pehelai,無,
雲林縣四湖鄉林東村,115/09/02,王經偉,無,
雲林縣四湖鄉溪尾村,115/09/02,朱義環,無,
雲林縣四湖鄉飛東村,115/09/02,吳勇翰,無,
雲林縣四湖鄉飛東村,115/09/03,蔡明輝,無,
雲林縣四湖鄉萡東村,115/09/03,蔡心娜,無,
雲林縣口湖鄉湖東村,115/08/31,蘇龍魁,無,
雲林縣口湖鄉湖東村,115/09/02,蘇四郎,無,
雲林縣口湖鄉口湖村,115/09/02,呂貴粟,無,
雲林縣口湖鄉口湖村,115/09/02,李錦秀,無,
雲林縣口湖鄉頂湖村,115/08/31,呂明政,無,
雲林縣口湖鄉頂湖村,115/09/02,王秋雲,無,
雲林縣口湖鄉埔北村,115/08/31,蔡建明,無,
雲林縣口湖鄉埔北村,115/09/02,劉萬居,無,
雲林縣口湖鄉埔南村,115/08/31,吳孟宗,無,
雲林縣口湖鄉埔南村,115/09/02,王銘揚,無,
雲林縣口湖鄉謝厝村,115/09/02,謝依芩,無,
雲林縣口湖鄉謝厝村,115/09/03,蘇東明,無,
雲林縣口湖鄉蚵寮村,115/09/03,陳玉釵,無,
雲林縣口湖鄉蚵寮村,115/09/03,陳昆鼎,無,
雲林縣口湖鄉蚵寮村,115/09/03,林彥銘,無,
雲林縣口湖鄉下崙村,115/08/31,楊運縈,無,
雲林縣口湖鄉下崙村,115/09/02,吳明海,無,
雲林縣口湖鄉崙中村,115/09/03,謝文棋,無,
雲林縣口湖鄉崙東村,115/08/31,王老閩,無,
雲林縣口湖鄉崙東村,115/09/02,曾霖明,無,
雲林縣口湖鄉青蚶村,115/09/02,蔡明堂,無,
雲林縣口湖鄉港東村,115/09/02,黃金樹,無,
雲林縣口湖鄉港西村,115/08/31,李永鴻,無,
雲林縣口湖鄉港西村,115/09/03,林伊萍,無,
雲林縣口湖鄉台子村,115/08/31,林素貞,無,
雲林縣口湖鄉台子村,115/08/31,林志昇,無,
雲林縣口湖鄉台子村,115/09/02,林榮輝,無,
雲林縣口湖鄉成龍村,115/08/31,田志茂,無,
雲林縣口湖鄉成龍村,115/09/02,翁龍騰,無,
雲林縣口湖鄉成龍村,115/09/02,李明輝,無,
雲林縣口湖鄉湖口村,115/09/02,吳麗花,無,
雲林縣口湖鄉湖口村,115/09/04,李高田,無,
雲林縣口湖鄉湖口村,115/09/04,李嘉益,無,
雲林縣口湖鄉水井村,115/09/02,李豐善,無,
雲林縣口湖鄉後厝村,115/08/31,李金盾,無,
雲林縣口湖鄉後厝村,115/08/31,何欣容,無,
雲林縣口湖鄉後厝村,115/09/02,何俊德,無,
雲林縣口湖鄉梧南村,115/08/31,李清南,無,
雲林縣口湖鄉梧北村,115/08/31,王春生,無,
雲林縣口湖鄉梧北村,115/09/02,洪惠英,無,
雲林縣口湖鄉過港村,115/09/02,李文閔,無,
雲林縣口湖鄉過港村,115/09/02,李錦蜜,無,
雲林縣水林鄉水北村,115/09/02,洪茂仁,無,
雲林縣水林鄉水南村,115/08/31,張素惠,無,
雲林縣水林鄉水南村,115/09/02,王册,無,
雲林縣水林鄉海埔村,115/08/31,莊國豐,無,
雲林縣水林鄉土厝村,115/09/02,蔡陣順,無,
雲林縣水林鄉春埔村,115/08/31,嚴清山,無,
雲林縣水林鄉春埔村,115/09/04,吳亞霖,無,
雲林縣水林鄉西井村,115/08/31,丁明富,無,
雲林縣水林鄉車港村,115/09/02,蔡炳煌,無,
雲林縣水林鄉蘇秦村,115/08/31,吳志孟,無,
雲林縣水林鄉蘇秦村,115/09/02,吳正木,無,
雲林縣水林鄉蘇秦村,115/09/02,吳燦發,無,
雲林縣水林鄉灣東村,115/08/31,黃博厚,無,
雲林縣水林鄉灣東村,115/09/03,蔡謀奇,無,
雲林縣水林鄉灣西村,115/09/03,黃常,民主進步黨,
雲林縣水林鄉萬興村,115/08/31,柳建羽,民主進步黨,
雲林縣水林鄉萬興村,115/09/03,余重山,無,
雲林縣水林鄉尖山村,115/09/02,楊政勳,無,
雲林縣水林鄉大山村,115/08/31,楊金欉,無,
雲林縣水林鄉大山村,115/09/04,李陳淑貞,無,
雲林縣水林鄉大溝村,115/09/01,李啓政,無,
雲林縣水林鄉順興村,115/09/02,李瑞豐,無,
雲林縣水林鄉順興村,115/09/02,李振明,無,
雲林縣水林鄉蕃薯村,115/09/02,吳世明,無,
雲林縣水林鄉山腳村,115/08/31,王伯勳,無,
雲林縣水林鄉山腳村,115/08/31,潘志誠,無,
雲林縣水林鄉松北村,115/08/31,陳國淵,無,
雲林縣水林鄉松北村,115/09/02,黃三龍,無,
雲林縣水林鄉松中村,115/09/02,林勝郎,無,
雲林縣水林鄉松西村,115/09/01,郭清寬,無,
雲林縣水林鄉松西村,115/09/02,郭天助,無,
雲林縣水林鄉松西村,115/09/04,洪榮順,無,
雲林縣水林鄉瓊埔村,115/09/02,柯艷華,無,
雲林縣水林鄉瓊埔村,115/09/02,王民眾,無,
雲林縣水林鄉塭底村,115/08/31,郭崑泰,無,
雲林縣水林鄉塭底村,115/09/03,張益源,無,
雲林縣水林鄉後寮村,115/08/31,陳正龍,無,
雲林縣水林鄉後寮村,115/09/01,陳湟仁,無,
雲林縣水林鄉溪墘村,115/09/01,鄭振裕,無,
嘉義縣太保市太保里,115/09/03,郭秀琴,無,
嘉義縣太保市後庄里,115/09/01,沈得山,無,
嘉義縣太保市後庄里,115/09/03,楊金龍,無,
嘉義縣太保市前潭里,115/09/01,林俊哲,無,
嘉義縣太保市後潭里,115/09/02,蔡永義,無,
嘉義縣太保市後潭里,115/09/02,蔡樹福,無,
嘉義縣太保市梅埔里,115/09/02,官德發,無,
嘉義縣太保市梅埔里,115/09/02,黃枝萬,無,
嘉義縣太保市春珠里,115/09/02,蔡德村,無,
嘉義縣太保市春珠里,115/09/02,李長濱,無,
嘉義縣太保市春珠里,115/09/03,廖利凌,無,
嘉義縣太保市崙頂里,115/09/03,黃阿菊,無,
嘉義縣太保市崙頂里,115/09/04,楊聖賢,無,
嘉義縣太保市東勢里,115/09/02,徐仲明,無,
嘉義縣太保市東勢里,115/09/04,龔栩慶,無,
嘉義縣太保市新埤里,115/09/02,許正義,無,
嘉義縣太保市新埤里,115/09/02,徐錦昌,無,
嘉義縣太保市舊埤里,115/08/31,劉惠櫻,無,
嘉義縣太保市舊埤里,115/09/02,呂雯莉,無,
嘉義縣太保市舊埤里,115/09/02,蘇坤煌,無,
嘉義縣太保市田尾里,115/09/01,陳燕文,無,
嘉義縣太保市田尾里,115/09/02,陳憲發,無,
嘉義縣太保市港尾里,115/08/31,楊清標,無,
嘉義縣太保市港尾里,115/08/31,張家銘,無,
嘉義縣太保市港尾里,115/09/02,黃陽,無,
嘉義縣太保市過溝里,115/08/31,林儀興,無,
嘉義縣太保市過溝里,115/08/31,葉隆詳,無,
嘉義縣太保市過溝里,115/09/04,蔡松益,無,
嘉義縣太保市麻寮里,115/09/02,侯水波,無,
嘉義縣太保市麻寮里,115/09/02,龔信銓,無,
嘉義縣太保市麻寮里,115/09/04,葉子榮,無,
嘉義縣太保市麻寮里,115/09/04,巫清安,無,
嘉義縣太保市南新里,115/08/31,葉全成,無,
嘉義縣太保市南新里,115/09/04,葉金菊,無,
嘉義縣太保市北新里,115/09/02,葉錦昌,無,
嘉義縣太保市北新里,115/09/03,許一進,無,
嘉義縣太保市埤鄉里,115/08/31,林思琦,無,
嘉義縣太保市安仁里,115/09/02,陳政龍,無,
嘉義縣太保市安仁里,115/09/02,戴葦僑,無,
嘉義縣朴子市安福里,115/08/31,林岳平,無,
嘉義縣朴子市平和里,115/09/03,蘇黃寳玉,無,
嘉義縣朴子市平和里,115/08/31,周許素蘭,無,
嘉義縣朴子市內厝里,115/09/02,彭永達,無,
嘉義縣朴子市開元里,115/09/02,林耀堂,無,
嘉義縣朴子市開元里,115/09/02,辜韻如,無,
嘉義縣朴子市順天里,115/09/03,陳麗莉,無,
嘉義縣朴子市順天里,115/08/31,吳博鈺,無,
嘉義縣朴子市中正里,115/09/04,蘇俊偉,無,
嘉義縣朴子市博厚里,115/09/04,吳俊緯,無,
嘉義縣朴子市博厚里,115/09/02,康國榮,無,
嘉義縣朴子市文化里,115/08/31,楊石旭,無,
嘉義縣朴子市永和里,115/09/01,余永寬,無,
嘉義縣朴子市永和里,115/09/02,李志偉,無,
嘉義縣朴子市竹圍里,115/09/02,莊長源,無,
嘉義縣朴子市竹圍里,115/09/02,蔡雅靜,無,
嘉義縣朴子市新寮里,115/09/03,張昭林,無,
嘉義縣朴子市新寮里,115/09/02,陳貞潔,無,
嘉義縣朴子市双溪里,115/08/31,黃振卿,無,
嘉義縣朴子市双溪里,115/09/02,侯騏睿,無,
嘉義縣朴子市溪口里,115/09/02,侯金地,無,
嘉義縣朴子市溪口里,115/09/02,侯明堯,無,
嘉義縣朴子市德興里,115/09/02,侯茂昆,無,
嘉義縣朴子市德興里,115/09/02,侯德宗,無,
嘉義縣朴子市仁和里,115/09/02,鄭緯麟,無,
嘉義縣朴子市仁和里,115/09/02,陳麗嬌,無,
嘉義縣朴子市大鄉里,115/08/31,涂國和,無,
嘉義縣朴子市大鄉里,115/09/02,黃慧娟,無,
嘉義縣朴子市大鄉里,115/09/02,林峻達,無,
嘉義縣朴子市大葛里,115/09/01,涂葉素華,無,
嘉義縣朴子市大葛里,115/09/02,楊國智,無,
嘉義縣朴子市佳禾里,115/08/31,何玉合,無,
嘉義縣朴子市佳禾里,115/09/02,李金謀,無,
嘉義縣朴子市竹村里,115/09/04,王垂旻,無,
嘉義縣朴子市竹村里,115/08/31,郭文典,無,
嘉義縣朴子市崁前里,115/09/02,方松林,無,
嘉義縣朴子市崁前里,115/09/02,陳坤山,無,
嘉義縣朴子市順安里,115/09/04,曾進興,無,
嘉義縣朴子市順安里,115/09/02,涂添煌,無,
嘉義縣朴子市崁後里,115/09/04,葉金明,無,
嘉義縣朴子市崁後里,115/09/03,王文賀,無,
嘉義縣朴子市崁後里,115/09/03,張清洝,無,
嘉義縣朴子市德家里,115/09/01,黃玉寬,無,
嘉義縣朴子市德家里,115/09/02,陳世宗,無,
嘉義縣朴子市新庄里,115/09/01,薛世傑,無,
嘉義縣朴子市新庄里,115/09/02,莊忠諺,無,
嘉義縣朴子市梅華里,115/09/04,翁琮評,無,
嘉義縣朴子市梅華里,115/08/31,黃勝義,無,
嘉義縣朴子市松華里,115/08/31,王崇炫,無,
嘉義縣朴子市松華里,115/09/02,陳淑嫥,無,
嘉義縣朴子市南竹里,115/09/02,陳崑備,無,
嘉義縣布袋鎮岱江里,115/09/02,蔡忠峰,無,
嘉義縣布袋鎮岱江里,115/09/02,蔡宗榮,無,
嘉義縣布袋鎮岱江里,115/09/02,蔡螢鴻,無,
嘉義縣布袋鎮岱江里,115/09/03,蔡章源,無,
嘉義縣布袋鎮九龍里,115/09/02,蔡明宏,無,
嘉義縣布袋鎮岑海里,115/09/03,翁億頴,無,
嘉義縣布袋鎮興中里,115/08/31,蕭維漢,無,
嘉義縣布袋鎮興中里,115/09/01,蔡憶茹,無,
嘉義縣布袋鎮興中里,115/09/02,蔡俊凱,無,
嘉義縣布袋鎮光復里,115/09/02,蔡重慶,無,
嘉義縣布袋鎮見龍里,115/09/02,黃清基,無,
嘉義縣布袋鎮新厝里,115/09/01,蕭俊銘,無,
嘉義縣布袋鎮新厝里,115/09/02,蕭明展,無,
嘉義縣布袋鎮龍江里,115/09/02,蕭吳王珠,無,
嘉義縣布袋鎮新岑里,115/08/31,蔡政擧,無,
嘉義縣布袋鎮新民里,115/08/31,蔡承佑,無,
嘉義縣布袋鎮復興里,115/09/02,蘇清鴻,無,
嘉義縣布袋鎮好美里,115/09/02,蘇元勲,無,
嘉義縣布袋鎮永安里,115/09/01,邱添丁,無,
嘉義縣布袋鎮永安里,115/09/02,黃韋迪,無,
嘉義縣布袋鎮東港里,115/09/02,林榮泰,無,
嘉義縣布袋鎮東港里,115/09/03,許晋伍,無,
嘉義縣布袋鎮江山里,115/09/03,翁振家,無,
嘉義縣布袋鎮菜舖里,115/09/02,莊正得,無,
嘉義縣布袋鎮考試里,115/09/02,陳泰和,無,
嘉義縣布袋鎮振寮里,115/09/02,莊貴翔,無,
嘉義縣布袋鎮西安里,115/08/31,王仁靖,無,
嘉義縣布袋鎮西安里,115/08/31,王崇印,無,
嘉義縣布袋鎮東安里,115/08/31,陳兩傳,無,
嘉義縣布袋鎮東安里,115/09/03,陳良勝,無,
嘉義縣布袋鎮中安里,115/09/02,柳春暖,無,
嘉義縣布袋鎮中安里,115/09/03,李鴻銘,無,
嘉義縣布袋鎮樹林里,115/09/01,戴雅蘭,無,
嘉義縣布袋鎮貴舍里,115/09/01,郭鎧源,無,
嘉義縣布袋鎮貴舍里,115/09/02,吳麗雲,無,
嘉義縣大林鎮東林里,115/09/02,陳建安,無,
嘉義縣大林鎮西林里,115/08/31,黃金潭,無,
嘉義縣大林鎮西林里,115/09/02,劉建男,無,
嘉義縣大林鎮西林里,115/09/03,鄒志雄,無,
嘉義縣大林鎮吉林里,115/09/02,孫美鳳,無,
嘉義縣大林鎮平林里,115/08/31,葉秀齡,無,
嘉義縣大林鎮平林里,115/09/01,李哲霖,無,
嘉義縣大林鎮明華里,115/09/01,江志堅,無,
嘉義縣大林鎮明華里,115/09/03,劉燕山,無,
嘉義縣大林鎮明和里,115/08/31,李清課,無,
嘉義縣大林鎮明和里,115/08/31,吳錫祿,無,
嘉義縣大林鎮明和里,115/08/31,蔡富男,無,
嘉義縣大林鎮排路里,115/08/31,呂新章,無,
嘉義縣大林鎮排路里,115/09/02,張敬忠,無,
嘉義縣大林鎮西結里,115/08/31,蘇百希,無,
嘉義縣大林鎮西結里,115/08/31,黃萬得,無,
嘉義縣大林鎮湖北里,115/08/31,林昭松,無,
嘉義縣大林鎮湖北里,115/09/04,陳玲珠,無,
嘉義縣大林鎮湖北里,115/09/04,林長樂,無,
嘉義縣大林鎮大糖里,115/09/02,蕭淑芬,無,
嘉義縣大林鎮大美里,115/08/31,賴啓芳,無,
嘉義縣大林鎮大美里,115/09/02,蔡伯利,無,
嘉義縣大林鎮大美里,115/09/03,黃麗玲,無,
嘉義縣大林鎮過溪里,115/08/31,徐琬茹,無,
嘉義縣大林鎮過溪里,115/09/01,簡溪河,無,
嘉義縣大林鎮過溪里,115/09/02,簡明煌,無,
嘉義縣大林鎮中坑里,115/09/02,,無,
嘉義縣大林鎮上林里,115/08/31,陳煦湘,無,
嘉義縣大林鎮中林里,115/08/31,林勝立,無,
嘉義縣大林鎮中林里,115/09/04,蘇麗權,無,
嘉義縣大林鎮三和里,115/08/31,簡春山,無,
嘉義縣大林鎮三和里,115/09/04,劉昱宏,無,
嘉義縣大林鎮溝背里,115/09/02,江春源,無,
嘉義縣大林鎮義和里,115/08/31,簡聰應,無,
嘉義縣大林鎮義和里,115/09/02,劉香利,無,
嘉義縣大林鎮義和里,115/09/02,張啓君,無,
嘉義縣大林鎮內林里,115/09/02,簡和仁,無,
嘉義縣大林鎮內林里,115/09/04,洪清華,無,
嘉義縣大林鎮三角里,115/09/02,黃振南,無,
嘉義縣大林鎮三村里,115/09/02,黃瓊慧,無,
嘉義縣民雄鄉東榮村,115/08/31,張金富,無,
嘉義縣民雄鄉中樂村,115/09/01,洪源漳,無,
嘉義縣民雄鄉中樂村,115/09/04,劉榮裕,無,
嘉義縣民雄鄉西安村,115/09/01,江源發,無,
嘉義縣民雄鄉寮頂村,115/09/02,何蕭錦有,無,
嘉義縣民雄鄉福權村,115/09/02,賴建利,無,
嘉義縣民雄鄉福權村,115/09/03,楊文助,無,
嘉義縣民雄鄉東湖村,115/08/31,翁靜美,無,
嘉義縣民雄鄉東湖村,115/09/02,呂春木,無,
嘉義縣民雄鄉頂崙村,115/08/31,劉進興,無,
嘉義縣民雄鄉頂崙村,115/09/01,劉瑞仁,無,
嘉義縣民雄鄉頂崙村,115/09/03,劉育良,無,
嘉義縣民雄鄉菁埔村,115/09/02,何清鑫,無,
嘉義縣民雄鄉中和村,115/09/02,何石生,無,
嘉義縣民雄鄉平和村,115/09/02,鄭再樺,無,
嘉義縣民雄鄉平和村,115/09/03,王順富,無,
嘉義縣民雄鄉西昌村,115/09/02,張家福,無,
嘉義縣民雄鄉豊收村,115/08/31,陳明智,無,
嘉義縣民雄鄉豊收村,115/08/31,陳正溪,無,
嘉義縣民雄鄉三興村,115/09/02,莊柏桐,無,
嘉義縣民雄鄉三興村,115/09/02,王世仁,無,
嘉義縣民雄鄉三興村,115/09/03,夏佩君,無,
嘉義縣民雄鄉東興村,115/08/31,張政僑,無,
嘉義縣民雄鄉東興村,115/09/02,翁有義,無,
嘉義縣民雄鄉鎮北村,115/09/01,郭惠徵,無,
嘉義縣民雄鄉鎮北村,115/09/02,鄭漢上,無,
嘉義縣民雄鄉鎮北村,115/09/02,黃嘉富,無,
嘉義縣民雄鄉鎮北村,115/09/04,鄭明哲,無,
嘉義縣民雄鄉鎮北村,115/09/04,劉春養,無,
嘉義縣民雄鄉興中村,115/09/02,姚鋒鍾,無,
嘉義縣民雄鄉興南村,115/09/01,黃丞鈞,無,
嘉義縣民雄鄉福興村,115/09/02,林邦隆,無,
嘉義縣民雄鄉福興村,115/09/02,張永錚,無,
嘉義縣民雄鄉文隆村,115/09/02,黃琮壹,無,
嘉義縣民雄鄉山中村,115/09/04,鄭永欽,無,
嘉義縣民雄鄉中央村,115/09/01,劉文明,無,
嘉義縣民雄鄉中央村,115/09/03,何慶堃,無,
嘉義縣民雄鄉中央村,115/09/03,魏瑞杉,無,
嘉義縣民雄鄉中央村,115/09/04,郭鼎鑫,無,
嘉義縣民雄鄉北斗村,115/09/02,謝志宏,無,
嘉義縣民雄鄉北斗村,115/09/04,許博竣,無,
嘉義縣民雄鄉双福村,115/08/31,劉明同,無,
嘉義縣民雄鄉双福村,115/09/03,黃福元,無,
嘉義縣民雄鄉大崎村,115/08/31,陳谷全,無,
嘉義縣民雄鄉秀林村,115/09/02,林平峯,無,
嘉義縣民雄鄉松山村,115/08/31,何明煌,無,
嘉義縣民雄鄉松山村,115/08/31,周義明,無,
嘉義縣民雄鄉松山村,115/08/31,周炳立,無,
嘉義縣民雄鄉松山村,115/09/02,何昆洋,無,
嘉義縣民雄鄉金興村,115/09/01,何建明,無,
嘉義縣民雄鄉福樂村,115/08/31,王秋雯,無,
嘉義縣民雄鄉福樂村,115/09/02,簡啓仁,無,
嘉義縣民雄鄉新山村,115/09/01,許榮都,無,
嘉義縣民雄鄉新山村,115/09/01,黃英泰,無,
嘉義縣民雄鄉新山村,115/09/02,劉榮黨,無,
嘉義縣民雄鄉新山村,115/09/03,簡豪毅,無,
嘉義縣民雄鄉新山村,115/09/03,謝安妮,無,
嘉義縣溪口鄉溪東村,115/08/31,張有裕,無,
嘉義縣溪口鄉溪東村,115/09/02,謝陸成,無,
嘉義縣溪口鄉溪西村,115/09/02,曾景春,無,
嘉義縣溪口鄉溪北村,115/09/03,張躍達,無,
嘉義縣溪口鄉溪北村,115/09/03,劉軍耀,無,
嘉義縣溪口鄉游東村,115/09/01,邱茂森,無,
嘉義縣溪口鄉游西村,115/08/31,孫文信,無,
嘉義縣溪口鄉游西村,115/09/02,謝文華,無,
嘉義縣溪口鄉柴林村,115/09/02,王日生,無,
嘉義縣溪口鄉林腳村,115/08/31,許彩鳳,無,
嘉義縣溪口鄉美南村,115/08/31,陳文添,無,
嘉義縣溪口鄉美南村,115/09/04,陳金水,無,
嘉義縣溪口鄉美北村,115/08/31,陳淑惠,無,
嘉義縣溪口鄉美北村,115/09/02,陳崑木,無,
嘉義縣溪口鄉本厝村,115/09/03,葉得祿,無,
嘉義縣溪口鄉柳溝村,115/08/31,王永浚,無,
嘉義縣溪口鄉柳溝村,115/09/03,蔡茂欽,無,
嘉義縣溪口鄉柳溝村,115/09/03,何佳倫,無,
嘉義縣溪口鄉疊溪村,115/09/01,劉德福,無,
嘉義縣溪口鄉疊溪村,115/09/02,劉慶維,無,
嘉義縣溪口鄉妙崙村,115/09/02,張文昇,無,
嘉義縣溪口鄉妙崙村,115/09/03,黃仁宏,無,
嘉義縣溪口鄉坪頂村,115/09/02,謝淑濱,無,
嘉義縣溪口鄉坪頂村,115/09/02,鄭力升,無,
嘉義縣新港鄉宮前村,115/08/31,林榮霏,無,
嘉義縣新港鄉宮前村,115/08/31,邱聰益,無,
嘉義縣新港鄉宮後村,115/08/31,林啓瑞,無,
嘉義縣新港鄉宮後村,115/09/02,江麗屏,無,
嘉義縣新港鄉大興村,115/09/01,林益生,無,
嘉義縣新港鄉福德村,115/08/31,郭正欽,無,
嘉義縣新港鄉福德村,115/09/02,張振榮,無,
嘉義縣新港鄉古民村,115/08/31,黃英毅,無,
嘉義縣新港鄉古民村,115/08/31,王國章,無,
嘉義縣新港鄉古民村,115/09/04,蔡峻傑,無,
嘉義縣新港鄉中庄村,115/08/31,張秀安,無,
