選區,姓名,政黨,候選人網址,選區網址
"2014 > 村里長 > 高雄市 > 旗津區 > 北汕里",黃福明,無,http://k.olc.tw/elections/candidates/view/53c02673-7528-42dd-92f9-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02419-fb74-4812-8e97-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 旗津區 > 安順里",莊武益,無,http://k.olc.tw/elections/candidates/view/53c02673-8d74-4266-adbd-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02419-0d40-4aa4-bbaa-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 港墘里",吳文德,無,http://k.olc.tw/elections/candidates/view/53c02674-e658-4b8c-84b8-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241a-becc-4bea-971e-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 港明里",李文正,無,http://k.olc.tw/elections/candidates/view/53c02674-035c-40d1-928d-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241a-174c-4348-b3f1-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 港正里",方林秀娥,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02673-dfb4-4508-bfeb-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241a-fdb8-4c5d-80f3-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 順苓里",呂在和,民主進步黨,http://k.olc.tw/elections/candidates/view/53c02674-4d10-4b98-8d59-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241b-8ea8-4c22-96e6-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 正苓里",吳惠加,無,http://k.olc.tw/elections/candidates/view/53c02674-ed5c-4fdf-87c5-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241b-67ec-4242-9f3b-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 二苓里",黃隆明,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02674-e8fc-4598-9dfc-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241c-4864-4e22-8eb5-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 鳳宮里",曾清全,無,http://k.olc.tw/elections/candidates/view/53c02674-7a74-47f1-9da2-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241c-3fbc-4610-a92c-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 六苓里",陳春雄,無,http://k.olc.tw/elections/candidates/view/53c02674-8ef0-482b-8a9e-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241c-16a4-4b4d-a538-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 泰山里",郭致恒,無,http://k.olc.tw/elections/candidates/view/53c02675-ed68-4c71-b267-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241d-1254-4a1e-af62-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 青島里",戴又媛,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02675-6cc8-48cf-8246-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241d-7eb8-4a45-b970-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 濟南里",薛審,無,http://k.olc.tw/elections/candidates/view/53c02675-627c-4fd4-9e7b-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241d-1100-4e34-9fec-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 龍鳳里",黃文裕,無,http://k.olc.tw/elections/candidates/view/53c02676-2544-4fc4-98c4-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241f-5c90-47c1-8d1a-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 小港區 > 鳳興里",洪富賢,無,http://k.olc.tw/elections/candidates/view/53c02676-720c-4c03-9a06-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0241f-c280-4efa-ae58-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 鎮北里",邱治田,無,http://k.olc.tw/elections/candidates/view/53c02676-6ff4-40f3-b6f4-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02420-a830-462e-8766-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 光明里",王俊富,無,http://k.olc.tw/elections/candidates/view/540b547f-e644-42d5-91c8-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c02421-4064-484f-91c6-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 成功里",鄭美玉,無,http://k.olc.tw/elections/candidates/view/53c02676-98f4-4e9e-ae83-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02421-c230-40dd-b633-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 老爺里",王連戊,無,http://k.olc.tw/elections/candidates/view/53c02677-68d4-4fb6-96b3-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02421-02d4-4f9b-ad43-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 鎮西里",李陳金治,無,http://k.olc.tw/elections/candidates/view/53c02677-3554-45bb-9ad8-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02421-122c-4a6e-a864-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 瑞竹里",李美雲,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02677-8e0c-441d-83ea-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02421-87f8-45d7-8741-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 鎮東里",張簡裕芳,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02677-9b00-476b-a13b-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02422-92c4-46b0-bb6d-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 文英里",鄭鴻章,無,http://k.olc.tw/elections/candidates/view/53c02677-a8d8-4d20-8c21-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02422-ead0-418a-8306-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 新甲里",王海生,無,http://k.olc.tw/elections/candidates/view/53c02678-768c-4ad7-af1b-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02423-c2fc-43c5-8457-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 新興里",郭傅美金,無,http://k.olc.tw/elections/candidates/view/53c02677-3020-4749-8797-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02423-cc70-4cb6-ab89-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 誠義里",劉啟芳,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02677-d13c-497e-a8da-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02423-3794-4793-92c4-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 國隆里",黃芷晴,無,http://k.olc.tw/elections/candidates/view/53c02679-1538-473b-9c05-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02424-44ac-4e9e-b27e-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 東門里",吳同原,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02678-94f0-4f9b-9584-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02425-237c-4d1f-a777-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 鳳東里",胡登科,無,http://k.olc.tw/elections/candidates/view/53c02678-8898-4621-8806-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02425-2e00-4438-b314-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 瑞興里",王玉蘭,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02678-82c8-4f89-b312-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02425-5c0c-4535-92fa-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 曹公里",翁國忠,無,http://k.olc.tw/elections/candidates/view/53c02679-9914-400d-8d42-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02427-c0a0-4d3f-880c-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 忠孝里",蔡美雪,無,http://k.olc.tw/elections/candidates/view/53c02679-c854-4662-8300-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02427-46b8-43a4-ac4e-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 興仁里",林曾桂花,無,http://k.olc.tw/elections/candidates/view/53c02679-45e0-4cd0-8cde-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02427-8cc0-4fcc-bf88-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 五福里",王劉煌,無,http://k.olc.tw/elections/candidates/view/53c02679-e368-4192-bc20-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02428-8910-4b2d-8280-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 文華里",楊振昌,中國國民黨,http://k.olc.tw/elections/candidates/view/53c0267a-3904-4dfe-b204-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02428-2bac-4358-a110-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 富甲里",王筱銜,無,http://k.olc.tw/elections/candidates/view/53c0267a-f9a0-408f-8c4a-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02428-4aa4-4f5e-b735-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 三民里",黃榮貴,無,http://k.olc.tw/elections/candidates/view/53c0267a-745c-496c-980f-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02428-fa94-4d8f-a350-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 福誠里",許德發,無,http://k.olc.tw/elections/candidates/view/53c0267a-37d8-4c7d-ab03-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02429-f210-4c90-b0fa-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 武松里",王春枝,無,http://k.olc.tw/elections/candidates/view/53c0267b-9748-4bff-b5d3-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02429-7cd8-4d9d-9a7b-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 誠智里",黃桂花,中國國民黨,http://k.olc.tw/elections/candidates/view/53c0267b-6704-4705-b73d-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02429-84f4-4644-a0d5-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 誠信里",蔡自謄,中國國民黨,http://k.olc.tw/elections/candidates/view/53c0267b-cf58-4554-98cd-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0242a-f3c0-4f6a-ae42-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 大德里",侯俊傑,民主進步黨,http://k.olc.tw/elections/candidates/view/53c0267b-496c-4011-86cd-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0242a-5c8c-48fb-babb-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 文衡里",林信利,無,http://k.olc.tw/elections/candidates/view/53c0267b-07ac-4432-a217-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0242a-aac8-4dc0-a534-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 善美里",蔡瑞勲,無,http://k.olc.tw/elections/candidates/view/53c0267c-dcc8-463f-bb92-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0242b-4148-42ef-b39f-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳳山區 > 福祥里",李登緄,無,http://k.olc.tw/elections/candidates/view/540b5487-0858-4faa-9bb0-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c0242c-00d0-4353-8836-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 林園區 > 中門里",林本源,無,http://k.olc.tw/elections/candidates/view/53c0267d-b4f4-4926-9edf-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0242e-f114-425a-8808-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 林園區 > 林內里",黃清景,無,http://k.olc.tw/elections/candidates/view/53c0267e-9938-48f0-b2aa-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0242e-3b60-4050-a7e1-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 林園區 > 王公里",洪進財,無,http://k.olc.tw/elections/candidates/view/540b5489-af08-4ef2-bc22-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c0242e-f2f4-41d0-a2fd-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 林園區 > 東汕里",王福成,中國國民黨,http://k.olc.tw/elections/candidates/view/53c0267e-d36c-450d-8bae-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0242e-1ef0-4064-9d3c-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 林園區 > 西汕里",邱鐘城,無,http://k.olc.tw/elections/candidates/view/53c0267e-538c-4fd6-acb3-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0242f-bffc-4328-9b51-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大寮區 > 拷潭里",董鳳松,民主進步黨,http://k.olc.tw/elections/candidates/view/53c0267f-b610-4a85-b550-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02430-7428-43c2-8b89-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大寮區 > 前庄里",陳金晚,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02680-154c-4283-ba36-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02430-77a8-4553-8595-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大寮區 > 翁園里",蔡旭昇,民主進步黨,http://k.olc.tw/elections/candidates/view/53c0267f-404c-4d1d-a235-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02430-87e4-4799-b96b-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大寮區 > 中庄里",吳玉訓,無,http://k.olc.tw/elections/candidates/view/53c02680-0d58-4efa-a150-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02431-9dc8-4ca6-ab06-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大寮區 > 潮寮里",吳致慧,無,http://k.olc.tw/elections/candidates/view/540b548d-62a4-4378-a1ab-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c02432-7508-4e29-b5bf-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大寮區 > 忠義里",邴健鵬,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02680-24ac-4071-b948-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02433-64ac-4004-9256-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大寮區 > 會社里",簡鴻儒,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02680-c3f0-42bb-946e-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02433-bdd4-44ca-8eec-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大樹區 > 水安里",林正道,無,http://k.olc.tw/elections/candidates/view/53c02681-e064-4f74-82b7-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02434-4cf0-4d06-915a-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大樹區 > 井腳里",黃國雄,民主進步黨,http://k.olc.tw/elections/candidates/view/540b5490-d128-45bd-b5b6-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c02435-8560-45ea-a6b2-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大樹區 > 大坑里",吳進雄,無,http://k.olc.tw/elections/candidates/view/53c02682-00c0-42b7-a3de-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02435-a4f8-4f84-b0d6-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大樹區 > 龍目里",陳榮清,無,http://k.olc.tw/elections/candidates/view/53c02682-817c-4b1f-be3c-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02435-a870-4e82-9e6a-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大樹區 > 姑山里",賴志文,無,http://k.olc.tw/elections/candidates/view/53c02681-532c-4f50-bd5c-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02436-09c8-4600-a66d-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大樹區 > 和山里",黃文賓,無,http://k.olc.tw/elections/candidates/view/53c02681-e228-4463-8ba8-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02436-07a8-4f34-9542-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大樹區 > 三和里",林天賞,無,http://k.olc.tw/elections/candidates/view/53c02682-09e4-477b-a356-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02437-61f0-4f1e-ab90-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大樹區 > 興田里",曾金益,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02682-1d64-4e03-847b-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02437-0428-4b1e-8708-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大社區 > 保社里",許清泉,民主進步黨,http://k.olc.tw/elections/candidates/view/53c02682-1460-4bd2-89e5-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02437-4bbc-4cec-aefb-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大社區 > 中里里",李旭仁,無,http://k.olc.tw/elections/candidates/view/53c02683-4050-41ff-9b05-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02438-0bf0-4525-a25b-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大社區 > 觀音里",張明達,民主進步黨,http://k.olc.tw/elections/candidates/view/53c02683-98e0-499a-8b30-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02438-66cc-441f-97ec-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 大社區 > 保安里",林義萬,民主進步黨,http://k.olc.tw/elections/candidates/view/53c02683-9720-4c8a-90ff-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02438-fe44-4314-8ccc-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 仁武區 > 仁武里",江瑞鴻,無,http://k.olc.tw/elections/candidates/view/53c02684-e92c-48f0-a552-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02439-6bec-49e1-8ebf-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 仁武區 > 八卦里",謝秋江,無,http://k.olc.tw/elections/candidates/view/53c02684-0bd4-4e51-9504-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02439-b4b0-4c39-affa-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 仁武區 > 仁和里",秦秀蘭,無,http://k.olc.tw/elections/candidates/view/53c02684-30f8-4e6a-9850-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0243a-3de4-48ce-93d4-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 仁武區 > 五和里",許有長,無,http://k.olc.tw/elections/candidates/view/53c02684-8410-4e63-8503-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0243b-7228-4b83-b22a-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 鳥松區 > 夢裡里",陳萬丁,無,http://k.olc.tw/elections/candidates/view/53c02685-eec8-420e-a7c1-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0243c-4430-4ba3-a852-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 維仁里",戴清福,無,http://k.olc.tw/elections/candidates/view/53c02685-a6ec-4350-bb05-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0243d-80e0-4e9b-b8ad-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 壽天里",莊証州,無,http://k.olc.tw/elections/candidates/view/53c02685-8024-453e-9116-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0243e-8edc-4062-bc65-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 劉厝里",劉松森,無,http://k.olc.tw/elections/candidates/view/53c02686-09d0-4807-93ee-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0243e-df44-4bb0-bf54-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 潭底里",陳勝傑,無,http://k.olc.tw/elections/candidates/view/53c02686-b3b4-4e25-b7b0-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0243e-d86c-4ae6-9f01-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 三和里",陳泰龍,無,http://k.olc.tw/elections/candidates/view/53c02686-573c-4623-ab85-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0243f-c86c-4f45-a413-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 碧紅里",李有財,無,http://k.olc.tw/elections/candidates/view/53c02686-815c-43a0-a35e-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c0243f-846c-4092-a9d0-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 石潭里",廖壹正,無,http://k.olc.tw/elections/candidates/view/53c02686-3dc0-46f5-8891-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02440-3a68-4767-8e4e-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 本洲里",陳永成,中國國民黨,http://k.olc.tw/elections/candidates/view/53c02687-f514-4529-8f19-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02440-6fa0-47ed-8203-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 白米里",王登凱,無,http://k.olc.tw/elections/candidates/view/53c02686-921c-4a30-a328-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02440-58b0-4660-944b-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 灣裡里",林仁傑,無,http://k.olc.tw/elections/candidates/view/53c02686-a9f8-4b0f-9593-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02440-d43c-40d7-a4ed-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 福興里",何進柱,無,http://k.olc.tw/elections/candidates/view/53c02687-0acc-4c9a-ab1c-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02440-9058-4873-bdac-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 岡山區 > 華崗里",許瑞敏,無,http://k.olc.tw/elections/candidates/view/53c02687-2f20-401d-8d6e-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02441-8cdc-4a9e-81e2-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 橋頭區 > 橋南里",林伯政,民主進步黨,http://k.olc.tw/elections/candidates/view/53c02687-9afc-4b8c-892e-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02442-7c64-44f4-b767-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 橋頭區 > 仕豐里",周才淵,無,http://k.olc.tw/elections/candidates/view/53c02687-a7d8-4f3a-9ba3-5dffacb5b862,http://k.olc.tw/elections/candidates/index/53c02442-b30c-4698-9f6d-5c5aacb5b862
"2014 > 村里長 > 高雄市 > 橋頭區 > 芋寮里",傅壽勝,無,http://k.olc.tw/elections/candidates/view/540b549a-8f9c-492d-932b-1926acb5b862,http://k.olc.tw/elections/candidates/index/53c02442-eb68-4f3a-bb0d-5c5aacb5b862
