ivid,id,name,town,county,vid,icid,itid
YUN-030-012,10009030-012,延平里,虎尾鎮,雲林縣,012,YUN,YUN-030
YUN-030-013,10009030-013,三合里,虎尾鎮,雲林縣,013,YUN,YUN-030
YUN-030-014,10009030-014,北溪里,虎尾鎮,雲林縣,014,YUN,YUN-030
YUN-030-015,10009030-015,墾地里,虎尾鎮,雲林縣,015,YUN,YUN-030
YUN-030-016,10009030-016,西屯里,虎尾鎮,雲林縣,016,YUN,YUN-030
YUN-030-017,10009030-017,芳草里,虎尾鎮,雲林縣,017,YUN,YUN-030
YUN-030-018,10009030-018,埒內里,虎尾鎮,雲林縣,018,YUN,YUN-030
YUN-030-019,10009030-019,堀頭里,虎尾鎮,雲林縣,019,YUN,YUN-030
YUN-030-020,10009030-020,安溪里,虎尾鎮,雲林縣,020,YUN,YUN-030
YUN-030-021,10009030-021,興中里,虎尾鎮,雲林縣,021,YUN,YUN-030
YUN-030-022,10009030-022,廉使里,虎尾鎮,雲林縣,022,YUN,YUN-030
YUN-030-023,10009030-023,惠來里,虎尾鎮,雲林縣,023,YUN,YUN-030
YUN-030-024,10009030-024,頂溪里,虎尾鎮,雲林縣,024,YUN,YUN-030
YUN-030-025,10009030-025,中溪里,虎尾鎮,雲林縣,025,YUN,YUN-030
YUN-030-026,10009030-026,下溪里,虎尾鎮,雲林縣,026,YUN,YUN-030
YUN-030-027,10009030-027,建國里,虎尾鎮,雲林縣,027,YUN,YUN-030
YUN-030-028,10009030-028,立仁里,虎尾鎮,雲林縣,028,YUN,YUN-030
YUN-030-029,10009030-029,東屯里,虎尾鎮,雲林縣,029,YUN,YUN-030
YUN-040-001,10009040-001,振興里,西螺鎮,雲林縣,001,YUN,YUN-040
YUN-040-002,10009040-002,大園里,西螺鎮,雲林縣,002,YUN,YUN-040
YUN-040-003,10009040-003,廣福里,西螺鎮,雲林縣,003,YUN,YUN-040
YUN-040-004,10009040-004,正興里,西螺鎮,雲林縣,004,YUN,YUN-040
YUN-040-005,10009040-005,永安里,西螺鎮,雲林縣,005,YUN,YUN-040
YUN-040-006,10009040-006,中和里,西螺鎮,雲林縣,006,YUN,YUN-040
YUN-040-007,10009040-007,福興里,西螺鎮,雲林縣,007,YUN,YUN-040
YUN-040-008,10009040-008,光華里,西螺鎮,雲林縣,008,YUN,YUN-040
YUN-040-009,10009040-009,中興里,西螺鎮,雲林縣,009,YUN,YUN-040
YUN-040-010,10009040-010,漢光里,西螺鎮,雲林縣,010,YUN,YUN-040
YUN-040-011,10009040-011,新安里,西螺鎮,雲林縣,011,YUN,YUN-040
YUN-040-012,10009040-012,新豐里,西螺鎮,雲林縣,012,YUN,YUN-040
YUN-040-013,10009040-013,詔安里,西螺鎮,雲林縣,013,YUN,YUN-040
YUN-040-014,10009040-014,河南里,西螺鎮,雲林縣,014,YUN,YUN-040
YUN-040-015,10009040-015,安定里,西螺鎮,雲林縣,015,YUN,YUN-040
YUN-040-016,10009040-016,福田里,西螺鎮,雲林縣,016,YUN,YUN-040
YUN-040-017,10009040-017,大新里,西螺鎮,雲林縣,017,YUN,YUN-040
YUN-040-018,10009040-018,埤頭里,西螺鎮,雲林縣,018,YUN,YUN-040
YUN-040-019,10009040-019,東興里,西螺鎮,雲林縣,019,YUN,YUN-040
YUN-040-020,10009040-020,廣興里,西螺鎮,雲林縣,020,YUN,YUN-040
YUN-040-021,10009040-021,鹿場里,西螺鎮,雲林縣,021,YUN,YUN-040
YUN-040-022,10009040-022,頂湳里,西螺鎮,雲林縣,022,YUN,YUN-040
YUN-040-023,10009040-023,下湳里,西螺鎮,雲林縣,023,YUN,YUN-040
YUN-040-024,10009040-024,九隆里,西螺鎮,雲林縣,024,YUN,YUN-040
YUN-040-025,10009040-025,吳厝里,西螺鎮,雲林縣,025,YUN,YUN-040
YUN-040-026,10009040-026,七座里,西螺鎮,雲林縣,026,YUN,YUN-040
YUN-040-027,10009040-027,公舘里,西螺鎮,雲林縣,027,YUN,YUN-040
YUN-050-001,10009050-001,忠正里,土庫鎮,雲林縣,001,YUN,YUN-050
YUN-050-002,10009050-002,順天里,土庫鎮,雲林縣,002,YUN,YUN-050
YUN-050-003,10009050-003,宮北里,土庫鎮,雲林縣,003,YUN,YUN-050
YUN-050-004,10009050-004,越港里,土庫鎮,雲林縣,004,YUN,YUN-050
YUN-050-005,10009050-005,溪邊里,土庫鎮,雲林縣,005,YUN,YUN-050
YUN-050-006,10009050-006,興新里,土庫鎮,雲林縣,006,YUN,YUN-050
YUN-050-007,10009050-007,奮起里,土庫鎮,雲林縣,007,YUN,YUN-050
YUN-050-008,10009050-008,埤腳里,土庫鎮,雲林縣,008,YUN,YUN-050
YUN-050-009,10009050-009,大荖里,土庫鎮,雲林縣,009,YUN,YUN-050
YUN-050-010,10009050-010,石廟里,土庫鎮,雲林縣,010,YUN,YUN-050
YUN-050-011,10009050-011,東平里,土庫鎮,雲林縣,011,YUN,YUN-050
YUN-050-012,10009050-012,南平里,土庫鎮,雲林縣,012,YUN,YUN-050
YUN-050-013,10009050-013,北平里,土庫鎮,雲林縣,013,YUN,YUN-050
YUN-050-014,10009050-014,西平里,土庫鎮,雲林縣,014,YUN,YUN-050
YUN-050-015,10009050-015,後埔里,土庫鎮,雲林縣,015,YUN,YUN-050
YUN-050-016,10009050-016,崙內里,土庫鎮,雲林縣,016,YUN,YUN-050
YUN-050-017,10009050-017,新庄里,土庫鎮,雲林縣,017,YUN,YUN-050
YUN-060-001,10009060-001,東陽里,北港鎮,雲林縣,001,YUN,YUN-060
YUN-060-002,10009060-002,光民里,北港鎮,雲林縣,002,YUN,YUN-060
YUN-060-003,10009060-003,東華里,北港鎮,雲林縣,003,YUN,YUN-060
YUN-060-004,10009060-004,南安里,北港鎮,雲林縣,004,YUN,YUN-060
YUN-060-005,10009060-005,中和里,北港鎮,雲林縣,005,YUN,YUN-060
YUN-060-006,10009060-006,義民里,北港鎮,雲林縣,006,YUN,YUN-060
YUN-060-007,10009060-007,共榮里,北港鎮,雲林縣,007,YUN,YUN-060
YUN-060-008,10009060-008,西勢里,北港鎮,雲林縣,008,YUN,YUN-060
YUN-060-009,10009060-009,仁和里,北港鎮,雲林縣,009,YUN,YUN-060
YUN-060-010,10009060-010,賜福里,北港鎮,雲林縣,010,YUN,YUN-060
YUN-060-011,10009060-011,公舘里,北港鎮,雲林縣,011,YUN,YUN-060
YUN-060-012,10009060-012,大同里,北港鎮,雲林縣,012,YUN,YUN-060
YUN-060-013,10009060-013,仁安里,北港鎮,雲林縣,013,YUN,YUN-060
YUN-060-014,10009060-014,華勝里,北港鎮,雲林縣,014,YUN,YUN-060
YUN-060-015,10009060-015,光復里,北港鎮,雲林縣,015,YUN,YUN-060
YUN-060-016,10009060-016,新街里,北港鎮,雲林縣,016,YUN,YUN-060
YUN-060-017,10009060-017,劉厝里,北港鎮,雲林縣,017,YUN,YUN-060
YUN-060-018,10009060-018,府番里,北港鎮,雲林縣,018,YUN,YUN-060
YUN-060-019,10009060-019,草湖里,北港鎮,雲林縣,019,YUN,YUN-060
YUN-060-020,10009060-020,溝皂里,北港鎮,雲林縣,020,YUN,YUN-060
YUN-060-021,10009060-021,後溝里,北港鎮,雲林縣,021,YUN,YUN-060
YUN-060-022,10009060-022,番溝里,北港鎮,雲林縣,022,YUN,YUN-060
YUN-060-023,10009060-023,大北里,北港鎮,雲林縣,023,YUN,YUN-060
YUN-060-024,10009060-024,好收里,北港鎮,雲林縣,024,YUN,YUN-060
YUN-060-025,10009060-025,樹腳里,北港鎮,雲林縣,025,YUN,YUN-060
YUN-060-026,10009060-026,扶朝里,北港鎮,雲林縣,026,YUN,YUN-060
YUN-060-027,10009060-027,水埔里,北港鎮,雲林縣,027,YUN,YUN-060
YUN-060-028,10009060-028,新厝里,北港鎮,雲林縣,028,YUN,YUN-060
YUN-070-001,10009070-001,水碓村,古坑鄉,雲林縣,001,YUN,YUN-070
YUN-070-002,10009070-002,田心村,古坑鄉,雲林縣,002,YUN,YUN-070
YUN-070-003,10009070-003,高林村,古坑鄉,雲林縣,003,YUN,YUN-070
YUN-070-004,10009070-004,荷苞村,古坑鄉,雲林縣,004,YUN,YUN-070
YUN-070-005,10009070-005,東和村,古坑鄉,雲林縣,005,YUN,YUN-070
YUN-070-006,10009070-006,新庄村,古坑鄉,雲林縣,006,YUN,YUN-070
YUN-070-007,10009070-007,棋盤村,古坑鄉,雲林縣,007,YUN,YUN-070
YUN-070-008,10009070-008,華山村,古坑鄉,雲林縣,008,YUN,YUN-070
YUN-070-009,10009070-009,華南村,古坑鄉,雲林縣,009,YUN,YUN-070
YUN-070-010,10009070-010,永光村,古坑鄉,雲林縣,010,YUN,YUN-070
YUN-070-011,10009070-011,桂林村,古坑鄉,雲林縣,011,YUN,YUN-070
YUN-070-012,10009070-012,崁腳村,古坑鄉,雲林縣,012,YUN,YUN-070
YUN-070-013,10009070-013,樟湖村,古坑鄉,雲林縣,013,YUN,YUN-070
YUN-070-014,10009070-014,草嶺村,古坑鄉,雲林縣,014,YUN,YUN-070
YUN-070-015,10009070-015,永昌村,古坑鄉,雲林縣,015,YUN,YUN-070
YUN-070-016,10009070-016,麻園村,古坑鄉,雲林縣,016,YUN,YUN-070
YUN-070-017,10009070-017,古坑村,古坑鄉,雲林縣,017,YUN,YUN-070
YUN-070-018,10009070-018,朝陽村,古坑鄉,雲林縣,018,YUN,YUN-070
YUN-070-019,10009070-019,西平村,古坑鄉,雲林縣,019,YUN,YUN-070
YUN-070-020,10009070-020,湳仔村,古坑鄉,雲林縣,020,YUN,YUN-070
YUN-080-001,10009080-001,北和村,大埤鄉,雲林縣,001,YUN,YUN-080
YUN-080-002,10009080-002,南和村,大埤鄉,雲林縣,002,YUN,YUN-080
YUN-080-003,10009080-003,大德村,大埤鄉,雲林縣,003,YUN,YUN-080
YUN-080-004,10009080-004,松竹村,大埤鄉,雲林縣,004,YUN,YUN-080
YUN-080-005,10009080-005,尚義村,大埤鄉,雲林縣,005,YUN,YUN-080
YUN-080-006,10009080-006,嘉興村,大埤鄉,雲林縣,006,YUN,YUN-080
YUN-080-007,10009080-007,豐田村,大埤鄉,雲林縣,007,YUN,YUN-080
YUN-080-008,10009080-008,三結村,大埤鄉,雲林縣,008,YUN,YUN-080
YUN-080-009,10009080-009,吉田村,大埤鄉,雲林縣,009,YUN,YUN-080
YUN-080-010,10009080-010,豐岡村,大埤鄉,雲林縣,010,YUN,YUN-080
YUN-080-011,10009080-011,聯美村,大埤鄉,雲林縣,011,YUN,YUN-080
YUN-080-012,10009080-012,怡然村,大埤鄉,雲林縣,012,YUN,YUN-080
YUN-080-013,10009080-013,北鎮村,大埤鄉,雲林縣,013,YUN,YUN-080
YUN-080-014,10009080-014,興安村,大埤鄉,雲林縣,014,YUN,YUN-080
YUN-080-015,10009080-015,西鎮村,大埤鄉,雲林縣,015,YUN,YUN-080
YUN-090-001,10009090-001,莿桐村,莿桐鄉,雲林縣,001,YUN,YUN-090
YUN-090-002,10009090-002,甘厝村,莿桐鄉,雲林縣,002,YUN,YUN-090
YUN-090-003,10009090-003,甘西村,莿桐鄉,雲林縣,003,YUN,YUN-090
YUN-090-004,10009090-004,興桐村,莿桐鄉,雲林縣,004,YUN,YUN-090
YUN-090-005,10009090-005,義和村,莿桐鄉,雲林縣,005,YUN,YUN-090
YUN-090-006,10009090-006,埔子村,莿桐鄉,雲林縣,006,YUN,YUN-090
YUN-090-007,10009090-007,大美村,莿桐鄉,雲林縣,007,YUN,YUN-090
YUN-090-008,10009090-008,埔尾村,莿桐鄉,雲林縣,008,YUN,YUN-090
YUN-090-009,10009090-009,饒平村,莿桐鄉,雲林縣,009,YUN,YUN-090
YUN-090-010,10009090-010,興貴村,莿桐鄉,雲林縣,010,YUN,YUN-090
YUN-090-011,10009090-011,四合村,莿桐鄉,雲林縣,011,YUN,YUN-090
YUN-090-012,10009090-012,麻園村,莿桐鄉,雲林縣,012,YUN,YUN-090
YUN-090-013,10009090-013,五華村,莿桐鄉,雲林縣,013,YUN,YUN-090
YUN-090-014,10009090-014,六合村,莿桐鄉,雲林縣,014,YUN,YUN-090
YUN-100-001,10009100-001,林南村,林內鄉,雲林縣,001,YUN,YUN-100
YUN-100-002,10009100-002,林中村,林內鄉,雲林縣,002,YUN,YUN-100
YUN-100-003,10009100-003,林北村,林內鄉,雲林縣,003,YUN,YUN-100
YUN-100-004,10009100-004,坪頂村,林內鄉,雲林縣,004,YUN,YUN-100
YUN-100-005,10009100-005,林茂村,林內鄉,雲林縣,005,YUN,YUN-100
YUN-100-006,10009100-006,九芎村,林內鄉,雲林縣,006,YUN,YUN-100
YUN-100-007,10009100-007,湖本村,林內鄉,雲林縣,007,YUN,YUN-100
YUN-100-008,10009100-008,烏塗村,林內鄉,雲林縣,008,YUN,YUN-100
YUN-100-009,10009100-009,烏麻村,林內鄉,雲林縣,009,YUN,YUN-100
YUN-100-010,10009100-010,重興村,林內鄉,雲林縣,010,YUN,YUN-100
YUN-110-001,10009110-001,崙東村,二崙鄉,雲林縣,001,YUN,YUN-110
YUN-110-002,10009110-002,崙西村,二崙鄉,雲林縣,002,YUN,YUN-110
YUN-110-003,10009110-003,來惠村,二崙鄉,雲林縣,003,YUN,YUN-110
YUN-110-004,10009110-004,三和村,二崙鄉,雲林縣,004,YUN,YUN-110
YUN-110-005,10009110-005,湳仔村,二崙鄉,雲林縣,005,YUN,YUN-110
YUN-110-006,10009110-006,田尾村,二崙鄉,雲林縣,006,YUN,YUN-110
YUN-110-007,10009110-007,定安村,二崙鄉,雲林縣,007,YUN,YUN-110
YUN-110-008,10009110-008,大華村,二崙鄉,雲林縣,008,YUN,YUN-110
YUN-110-009,10009110-009,義庄村,二崙鄉,雲林縣,009,YUN,YUN-110
YUN-110-010,10009110-010,楊賢村,二崙鄉,雲林縣,010,YUN,YUN-110
YUN-110-011,10009110-011,港後村,二崙鄉,雲林縣,011,YUN,YUN-110
YUN-110-012,10009110-012,大義村,二崙鄉,雲林縣,012,YUN,YUN-110
YUN-110-013,10009110-013,油車村,二崙鄉,雲林縣,013,YUN,YUN-110
YUN-110-014,10009110-014,大庄村,二崙鄉,雲林縣,014,YUN,YUN-110
YUN-110-015,10009110-015,庄西村,二崙鄉,雲林縣,015,YUN,YUN-110
YUN-110-016,10009110-016,大同村,二崙鄉,雲林縣,016,YUN,YUN-110
YUN-110-017,10009110-017,復興村,二崙鄉,雲林縣,017,YUN,YUN-110
YUN-110-018,10009110-018,永定村,二崙鄉,雲林縣,018,YUN,YUN-110
YUN-120-001,10009120-001,東明村,崙背鄉,雲林縣,001,YUN,YUN-120
YUN-120-002,10009120-002,西榮村,崙背鄉,雲林縣,002,YUN,YUN-120
YUN-120-003,10009120-003,南陽村,崙背鄉,雲林縣,003,YUN,YUN-120
YUN-120-004,10009120-004,崙前村,崙背鄉,雲林縣,004,YUN,YUN-120
YUN-120-005,10009120-005,羅厝村,崙背鄉,雲林縣,005,YUN,YUN-120
YUN-120-006,10009120-006,港尾村,崙背鄉,雲林縣,006,YUN,YUN-120
YUN-120-007,10009120-007,阿勸村,崙背鄉,雲林縣,007,YUN,YUN-120
YUN-120-008,10009120-008,五魁村,崙背鄉,雲林縣,008,YUN,YUN-120
YUN-120-009,10009120-009,大有村,崙背鄉,雲林縣,009,YUN,YUN-120
YUN-120-010,10009120-010,豐榮村,崙背鄉,雲林縣,010,YUN,YUN-120
YUN-120-011,10009120-011,草湖村,崙背鄉,雲林縣,011,YUN,YUN-120
YUN-120-012,10009120-012,舊庄村,崙背鄉,雲林縣,012,YUN,YUN-120
YUN-120-013,10009120-013,水尾村,崙背鄉,雲林縣,013,YUN,YUN-120
YUN-120-014,10009120-014,枋南村,崙背鄉,雲林縣,014,YUN,YUN-120
YUN-130-001,10009130-001,麥津村,麥寮鄉,雲林縣,001,YUN,YUN-130
YUN-130-002,10009130-002,麥豐村,麥寮鄉,雲林縣,002,YUN,YUN-130
YUN-130-003,10009130-003,瓦磘村,麥寮鄉,雲林縣,003,YUN,YUN-130
YUN-130-004,10009130-004,興華村,麥寮鄉,雲林縣,004,YUN,YUN-130
YUN-130-005,10009130-005,崙後村,麥寮鄉,雲林縣,005,YUN,YUN-130
YUN-130-006,10009130-006,後安村,麥寮鄉,雲林縣,006,YUN,YUN-130
YUN-130-007,10009130-007,海豐村,麥寮鄉,雲林縣,007,YUN,YUN-130
YUN-130-008,10009130-008,三盛村,麥寮鄉,雲林縣,008,YUN,YUN-130
YUN-130-009,10009130-009,橋頭村,麥寮鄉,雲林縣,009,YUN,YUN-130
YUN-130-010,10009130-010,新吉村,麥寮鄉,雲林縣,010,YUN,YUN-130
YUN-130-011,10009130-011,施厝村,麥寮鄉,雲林縣,011,YUN,YUN-130
YUN-130-012,10009130-012,雷厝村,麥寮鄉,雲林縣,012,YUN,YUN-130
YUN-140-001,10009140-001,東南村,東勢鄉,雲林縣,001,YUN,YUN-140
YUN-140-002,10009140-002,東北村,東勢鄉,雲林縣,002,YUN,YUN-140
YUN-140-003,10009140-003,嘉隆村,東勢鄉,雲林縣,003,YUN,YUN-140
YUN-140-004,10009140-004,復興村,東勢鄉,雲林縣,004,YUN,YUN-140
YUN-140-005,10009140-005,月眉村,東勢鄉,雲林縣,005,YUN,YUN-140
YUN-140-006,10009140-006,程海村,東勢鄉,雲林縣,006,YUN,YUN-140
YUN-140-007,10009140-007,龍潭村,東勢鄉,雲林縣,007,YUN,YUN-140
YUN-140-008,10009140-008,安南村,東勢鄉,雲林縣,008,YUN,YUN-140
YUN-140-009,10009140-009,昌南村,東勢鄉,雲林縣,009,YUN,YUN-140
YUN-140-010,10009140-010,同安村,東勢鄉,雲林縣,010,YUN,YUN-140
YUN-140-011,10009140-011,新坤村,東勢鄉,雲林縣,011,YUN,YUN-140
YUN-140-012,10009140-012,四美村,東勢鄉,雲林縣,012,YUN,YUN-140
YUN-150-001,10009150-001,中民村,褒忠鄉,雲林縣,001,YUN,YUN-150
YUN-150-002,10009150-002,埔姜村,褒忠鄉,雲林縣,002,YUN,YUN-150
YUN-150-003,10009150-003,中勝村,褒忠鄉,雲林縣,003,YUN,YUN-150
YUN-150-004,10009150-004,新湖村,褒忠鄉,雲林縣,004,YUN,YUN-150
YUN-150-005,10009150-005,馬鳴村,褒忠鄉,雲林縣,005,YUN,YUN-150
YUN-150-006,10009150-006,有才村,褒忠鄉,雲林縣,006,YUN,YUN-150
YUN-150-007,10009150-007,田洋村,褒忠鄉,雲林縣,007,YUN,YUN-150
YUN-150-008,10009150-008,龍岩村,褒忠鄉,雲林縣,008,YUN,YUN-150
YUN-150-009,10009150-009,潮厝村,褒忠鄉,雲林縣,009,YUN,YUN-150
YUN-160-001,10009160-001,台西村,臺西鄉,雲林縣,001,YUN,YUN-160
YUN-160-002,10009160-002,海北村,臺西鄉,雲林縣,002,YUN,YUN-160
YUN-160-003,10009160-003,海南村,臺西鄉,雲林縣,003,YUN,YUN-160
YUN-160-004,10009160-004,海口村,臺西鄉,雲林縣,004,YUN,YUN-160
YUN-160-005,10009160-005,溪頂村,臺西鄉,雲林縣,005,YUN,YUN-160
YUN-160-006,10009160-006,牛厝村,臺西鄉,雲林縣,006,YUN,YUN-160
YUN-160-007,10009160-007,泉州村,臺西鄉,雲林縣,007,YUN,YUN-160
YUN-160-008,10009160-008,光華村,臺西鄉,雲林縣,008,YUN,YUN-160
YUN-160-009,10009160-009,五榔村,臺西鄉,雲林縣,009,YUN,YUN-160
YUN-160-010,10009160-010,山寮村,臺西鄉,雲林縣,010,YUN,YUN-160
YUN-160-011,10009160-011,富琦村,臺西鄉,雲林縣,011,YUN,YUN-160
YUN-160-012,10009160-012,永豐村,臺西鄉,雲林縣,012,YUN,YUN-160
YUN-160-013,10009160-013,和豐村,臺西鄉,雲林縣,013,YUN,YUN-160
YUN-160-014,10009160-014,蚊港村,臺西鄉,雲林縣,014,YUN,YUN-160
YUN-160-015,10009160-015,五港村,臺西鄉,雲林縣,015,YUN,YUN-160
YUN-170-001,10009170-001,長南村,元長鄉,雲林縣,001,YUN,YUN-170
YUN-170-002,10009170-002,長北村,元長鄉,雲林縣,002,YUN,YUN-170
YUN-170-003,10009170-003,子茂村,元長鄉,雲林縣,003,YUN,YUN-170
YUN-170-004,10009170-004,後湖村,元長鄉,雲林縣,004,YUN,YUN-170
YUN-170-005,10009170-005,山內村,元長鄉,雲林縣,005,YUN,YUN-170
YUN-170-006,10009170-006,合和村,元長鄉,雲林縣,006,YUN,YUN-170
YUN-170-007,10009170-007,五塊村,元長鄉,雲林縣,007,YUN,YUN-170
YUN-170-008,10009170-008,潭西村,元長鄉,雲林縣,008,YUN,YUN-170
YUN-170-009,10009170-009,潭東村,元長鄉,雲林縣,009,YUN,YUN-170
YUN-170-010,10009170-010,客厝村,元長鄉,雲林縣,010,YUN,YUN-170
YUN-170-011,10009170-011,卓運村,元長鄉,雲林縣,011,YUN,YUN-170
YUN-170-012,10009170-012,頂寮村,元長鄉,雲林縣,012,YUN,YUN-170
YUN-170-013,10009170-013,下寮村,元長鄉,雲林縣,013,YUN,YUN-170
YUN-170-014,10009170-014,龍岩村,元長鄉,雲林縣,014,YUN,YUN-170
YUN-170-015,10009170-015,西莊村,元長鄉,雲林縣,015,YUN,YUN-170
YUN-170-016,10009170-016,鹿北村,元長鄉,雲林縣,016,YUN,YUN-170
YUN-170-017,10009170-017,鹿南村,元長鄉,雲林縣,017,YUN,YUN-170
YUN-170-018,10009170-018,瓦磘村,元長鄉,雲林縣,018,YUN,YUN-170
YUN-170-019,10009170-019,內寮村,元長鄉,雲林縣,019,YUN,YUN-170
YUN-170-020,10009170-020,崙仔村,元長鄉,雲林縣,020,YUN,YUN-170
YUN-170-021,10009170-021,新吉村,元長鄉,雲林縣,021,YUN,YUN-170
YUN-180-001,10009180-001,四湖村,四湖鄉,雲林縣,001,YUN,YUN-180
YUN-180-002,10009180-002,新庄村,四湖鄉,雲林縣,002,YUN,YUN-180
YUN-180-003,10009180-003,溪底村,四湖鄉,雲林縣,003,YUN,YUN-180
YUN-180-004,10009180-004,鹿場村,四湖鄉,雲林縣,004,YUN,YUN-180
YUN-180-005,10009180-005,湖西村,四湖鄉,雲林縣,005,YUN,YUN-180
YUN-180-006,10009180-006,施湖村,四湖鄉,雲林縣,006,YUN,YUN-180
YUN-180-007,10009180-007,湖寮村,四湖鄉,雲林縣,007,YUN,YUN-180
YUN-180-008,10009180-008,蔡厝村,四湖鄉,雲林縣,008,YUN,YUN-180
YUN-180-009,10009180-009,飛沙村,四湖鄉,雲林縣,009,YUN,YUN-180
YUN-180-010,10009180-010,三姓村,四湖鄉,雲林縣,010,YUN,YUN-180
YUN-180-011,10009180-011,內湖村,四湖鄉,雲林縣,011,YUN,YUN-180
YUN-180-012,10009180-012,羊調村,四湖鄉,雲林縣,012,YUN,YUN-180
YUN-180-013,10009180-013,崙北村,四湖鄉,雲林縣,013,YUN,YUN-180
YUN-180-014,10009180-014,崙南村,四湖鄉,雲林縣,014,YUN,YUN-180
YUN-180-015,10009180-015,廣溝村,四湖鄉,雲林縣,015,YUN,YUN-180
YUN-180-016,10009180-016,箔子村,四湖鄉,雲林縣,016,YUN,YUN-180
YUN-180-017,10009180-017,林厝村,四湖鄉,雲林縣,017,YUN,YUN-180
YUN-180-018,10009180-018,林東村,四湖鄉,雲林縣,018,YUN,YUN-180
YUN-180-019,10009180-019,溪尾村,四湖鄉,雲林縣,019,YUN,YUN-180
YUN-180-020,10009180-020,飛東村,四湖鄉,雲林縣,020,YUN,YUN-180
YUN-180-021,10009180-021,箔東村,四湖鄉,雲林縣,021,YUN,YUN-180
YUN-190-001,10009190-001,湖東村,口湖鄉,雲林縣,001,YUN,YUN-190
YUN-190-002,10009190-002,口湖村,口湖鄉,雲林縣,002,YUN,YUN-190
YUN-190-003,10009190-003,頂湖村,口湖鄉,雲林縣,003,YUN,YUN-190
YUN-190-004,10009190-004,埔北村,口湖鄉,雲林縣,004,YUN,YUN-190
YUN-190-005,10009190-005,埔南村,口湖鄉,雲林縣,005,YUN,YUN-190
YUN-190-006,10009190-006,謝厝村,口湖鄉,雲林縣,006,YUN,YUN-190
YUN-190-007,10009190-007,蚵寮村,口湖鄉,雲林縣,007,YUN,YUN-190
YUN-190-008,10009190-008,下崙村,口湖鄉,雲林縣,008,YUN,YUN-190
YUN-190-009,10009190-009,崙中村,口湖鄉,雲林縣,009,YUN,YUN-190
YUN-190-010,10009190-010,崙東村,口湖鄉,雲林縣,010,YUN,YUN-190
YUN-190-011,10009190-011,青蚶村,口湖鄉,雲林縣,011,YUN,YUN-190
YUN-190-012,10009190-012,港東村,口湖鄉,雲林縣,012,YUN,YUN-190
YUN-190-013,10009190-013,港西村,口湖鄉,雲林縣,013,YUN,YUN-190
YUN-190-014,10009190-014,台子村,口湖鄉,雲林縣,014,YUN,YUN-190
YUN-190-015,10009190-015,成龍村,口湖鄉,雲林縣,015,YUN,YUN-190
YUN-190-016,10009190-016,湖口村,口湖鄉,雲林縣,016,YUN,YUN-190
YUN-190-017,10009190-017,水井村,口湖鄉,雲林縣,017,YUN,YUN-190
YUN-190-018,10009190-018,後厝村,口湖鄉,雲林縣,018,YUN,YUN-190
YUN-190-019,10009190-019,梧南村,口湖鄉,雲林縣,019,YUN,YUN-190
YUN-190-020,10009190-020,梧北村,口湖鄉,雲林縣,020,YUN,YUN-190
YUN-190-021,10009190-021,過港村,口湖鄉,雲林縣,021,YUN,YUN-190
YUN-200-001,10009200-001,水北村,水林鄉,雲林縣,001,YUN,YUN-200
YUN-200-002,10009200-002,水南村,水林鄉,雲林縣,002,YUN,YUN-200
YUN-200-003,10009200-003,海埔村,水林鄉,雲林縣,003,YUN,YUN-200
YUN-200-004,10009200-004,土厝村,水林鄉,雲林縣,004,YUN,YUN-200
YUN-200-005,10009200-005,春埔村,水林鄉,雲林縣,005,YUN,YUN-200
YUN-200-006,10009200-006,西井村,水林鄉,雲林縣,006,YUN,YUN-200
YUN-200-007,10009200-007,車港村,水林鄉,雲林縣,007,YUN,YUN-200
YUN-200-008,10009200-008,蘇秦村,水林鄉,雲林縣,008,YUN,YUN-200
YUN-200-009,10009200-009,灣東村,水林鄉,雲林縣,009,YUN,YUN-200
YUN-200-010,10009200-010,灣西村,水林鄉,雲林縣,010,YUN,YUN-200
YUN-200-011,10009200-011,萬興村,水林鄉,雲林縣,011,YUN,YUN-200
YUN-200-012,10009200-012,尖山村,水林鄉,雲林縣,012,YUN,YUN-200
YUN-200-013,10009200-013,大山村,水林鄉,雲林縣,013,YUN,YUN-200
