省市別,縣市別,選區別,鄉鎮市區,投開票所編號,0/候選人得票數,0/當選註記,0/得票率,1/候選人得票數,1/當選註記,1/得票率,2/候選人得票數,2/當選註記,2/得票率,3/候選人得票數,3/當選註記,3/得票率,4/候選人得票數,4/當選註記,4/得票率,5/候選人得票數,5/當選註記,5/得票率,6/候選人得票數,6/當選註記,6/得票率,7/候選人得票數,7/當選註記,7/得票率,8/候選人得票數,8/當選註記,8/得票率,9/候選人得票數,9/當選註記,9/得票率,10/候選人得票數,10/當選註記,10/得票率,11/候選人得票數,11/當選註記,11/得票率,12/候選人得票數,12/當選註記,12/得票率,13/候選人得票數,13/當選註記,13/得票率,14/候選人得票數,14/當選註記,14/得票率,15/候選人得票數,15/當選註記,15/得票率,16/候選人得票數,16/當選註記,16/得票率,17/候選人得票數,17/當選註記,17/得票率,18/候選人得票數,18/當選註記,18/得票率,19/候選人得票數,19/當選註記,19/得票率,有效票數,無效票數,投票數,已領未投票數,發出票數,用餘票數,選舉人數,投票率,應送投開票所數,已送投開票所數
7,09,05,04,0179,1,,1.54,0,,0,8,*,12.31,21,,32.31,3,*,4.62,4,,6.15,12,,18.46,16,*,24.62,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,65,4,69,0,69,39,108,63.89,1,1
7,09,05,04,0180,2,,1.96,0,,0,2,*,1.96,13,,12.75,24,*,23.53,20,,19.61,18,,17.65,23,*,22.55,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,102,5,107,0,107,82,189,56.61,1,1
7,09,05,04,0181,2,,3.57,0,,0,8,*,14.29,7,,12.5,8,*,14.29,10,,17.86,5,,8.93,16,*,28.57,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,56,1,57,0,57,40,97,58.76,1,1
7,09,05,04,0182,14,,5.15,5,,1.84,74,*,27.21,7,,2.57,31,*,11.4,32,,11.76,31,,11.4,78,*,28.68,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,272,6,278,0,278,139,417,66.67,1,1
7,09,05,04,0183,2,,2.44,1,,1.22,15,*,18.29,11,,13.41,7,*,8.54,7,,8.54,12,,14.63,27,*,32.93,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,82,3,85,0,85,41,126,67.46,1,1
7,09,05,04,0184,15,,3.25,0,,0,188,*,40.69,14,,3.03,37,*,8.01,67,,14.5,99,,21.43,42,*,9.09,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,462,8,470,1,471,156,627,74.96,1,1
7,09,05,04,0185,6,,2.7,7,,3.15,68,*,30.63,27,,12.16,11,*,4.95,22,,9.91,33,,14.86,48,*,21.62,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,222,7,229,0,229,79,308,74.35,1,1
7,09,05,04,0186,9,,5.66,3,,1.89,28,*,17.61,24,,15.09,25,*,15.72,20,,12.58,16,,10.06,34,*,21.38,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,159,4,163,0,163,75,238,68.49,1,1
7,09,05,04,0187,0,,0,1,,5.26,3,*,15.79,3,,15.79,7,*,36.84,3,,15.79,1,,5.26,1,*,5.26,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,19,1,20,0,20,12,32,62.5,1,1
7,09,05,04,0188,0,,0,1,,1.16,11,*,12.79,14,,16.28,15,*,17.44,5,,5.81,24,,27.91,16,*,18.6,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,86,6,92,0,92,34,126,73.02,1,1
7,09,05,04,0189,0,,0,0,,0,7,*,18.42,6,,15.79,11,*,28.95,2,,5.26,3,,7.89,9,*,23.68,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,38,2,40,0,40,24,64,62.5,1,1
7,09,05,04,0190,0,,0,0,,0,4,*,11.43,17,,48.57,3,*,8.57,3,,8.57,6,,17.14,2,*,5.71,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,35,1,36,0,36,9,45,80,1,1
7,09,05,04,0191,16,,17.58,2,,2.2,3,*,3.3,3,,3.3,7,*,7.69,20,,21.98,17,,18.68,23,*,25.27,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,91,2,93,0,93,33,126,73.81,1,1
7,09,05,04,0192,115,,29.11,2,,0.51,7,*,1.77,20,,5.06,174,*,44.05,21,,5.32,47,,11.9,9,*,2.28,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,395,10,405,0,405,151,556,72.84,1,1
7,09,05,04,0193,5,,4.39,32,,28.07,6,*,5.26,12,,10.53,20,*,17.54,15,,13.16,14,,12.28,10,*,8.77,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,114,7,121,0,121,44,165,73.33,1,1
7,09,05,04,0194,8,,2.77,118,,40.83,20,*,6.92,81,,28.03,16,*,5.54,10,,3.46,19,,6.57,17,*,5.88,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,289,5,294,0,294,137,431,68.21,1,1
7,09,06,04,0000,255,*,29.14,224,*,25.6,207,,23.66,189,,21.6,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,875,22,897,0,897,355,1252,71.65,15,15
7,09,06,04,0195,8,*,44.44,2,*,11.11,4,,22.22,4,,22.22,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,18,1,19,0,19,7,26,73.08,1,1
7,09,06,04,0196,3,*,33.33,0,*,0,5,,55.56,1,,11.11,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,9,0,9,0,9,5,14,64.29,1,1
7,09,06,04,0197,2,*,16.67,0,*,0,8,,66.67,2,,16.67,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,0,12,0,12,6,18,66.67,1,1
7,09,06,04,0198,22,*,47.83,7,*,15.22,9,,19.57,8,,17.39,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,46,1,47,0,47,17,64,73.44,1,1
7,09,06,04,0199,86,*,31.05,15,*,5.42,65,,23.47,111,,40.07,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,277,5,282,0,282,100,382,73.82,1,1
7,09,06,04,0200,21,*,30,10,*,14.29,14,,20,25,,35.71,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,70,3,73,0,73,36,109,66.97,1,1
7,09,06,04,0201,36,*,28.57,51,*,40.48,34,,26.98,5,,3.97,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,126,1,127,0,127,42,169,75.15,1,1
7,09,06,04,0202,5,*,4.35,77,*,66.96,30,,26.09,3,,2.61,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,115,1,116,0,116,34,150,77.33,1,1
7,09,06,04,0203,16,*,24.24,27,*,40.91,15,,22.73,8,,12.12,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,66,4,70,0,70,33,103,67.96,1,1
7,09,06,04,0204,10,*,52.63,2,*,10.53,3,,15.79,4,,21.05,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,19,1,20,0,20,7,27,74.07,1,1
7,09,06,04,0205,4,*,57.14,2,*,28.57,1,,14.29,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,7,1,8,0,8,2,10,80,1,1
7,09,06,04,0206,1,*,25,1,*,25,1,,25,1,,25,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,4,1,5,0,5,7,12,41.67,1,1
7,09,06,04,0207,3,*,27.27,2,*,18.18,1,,9.09,5,,45.45,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,11,1,12,0,12,6,18,66.67,1,1
7,09,06,04,0208,28,*,42.42,21,*,31.82,11,,16.67,6,,9.09,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,66,0,66,0,66,45,111,59.46,1,1
7,09,06,04,0209,10,*,34.48,7,*,24.14,6,,20.69,6,,20.69,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,29,2,31,0,31,8,39,79.49,1,1
7,09,07,03,0000,368,*,23.1,292,,18.33,313,*,19.65,239,,15,381,*,23.92,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1593,51,1644,0,1644,978,2622,62.7,11,11
7,09,07,03,0210,42,*,20.19,59,,28.37,25,*,12.02,33,,15.87,49,*,23.56,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,208,8,216,0,216,120,336,64.29,1,1
7,09,07,03,0211,6,*,17.65,6,,17.65,9,*,26.47,2,,5.88,11,*,32.35,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,34,2,36,0,36,27,63,57.14,1,1
7,09,07,03,0212,139,*,35.64,77,,19.74,43,*,11.03,65,,16.67,66,*,16.92,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,390,11,401,0,401,246,647,61.98,1,1
7,09,07,03,0213,109,*,27.32,79,,19.8,50,*,12.53,57,,14.29,104,*,26.07,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,399,12,411,0,411,231,642,64.02,1,1
7,09,07,03,0214,34,*,16.83,39,,19.31,35,*,17.33,30,,14.85,64,*,31.68,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,202,4,206,0,206,162,368,55.98,1,1
7,09,07,03,0221,5,*,9.26,8,,14.81,12,*,22.22,12,,22.22,17,*,31.48,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,54,5,59,0,59,21,80,73.75,1,1
7,09,07,03,0222,18,*,14.06,13,,10.16,51,*,39.84,20,,15.63,26,*,20.31,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,128,5,133,0,133,107,240,55.42,1,1
7,09,07,03,0223,0,*,0,0,,0,2,*,50,2,,50,0,*,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,4,0,4,0,4,1,5,80,1,1
7,09,07,03,0224,11,*,7.86,8,,5.71,82,*,58.57,16,,11.43,23,*,16.43,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,140,4,144,0,144,42,186,77.42,1,1
7,09,07,03,0225,1,*,5.56,2,,11.11,2,*,11.11,2,,11.11,11,*,61.11,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,18,0,18,0,18,13,31,58.06,1,1
7,09,07,03,0226,3,*,18.75,1,,6.25,2,*,12.5,0,,0,10,*,62.5,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,16,0,16,0,16,8,24,66.67,1,1
7,09,07,04,0000,310,!,16.33,353,-,18.6,451,*,23.76,784,*,41.31,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1898,33,1931,0,1931,961,2892,66.77,6,6
7,09,07,04,0215,134,!,29.19,75,-,16.34,105,*,22.88,145,*,31.59,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,459,16,475,0,475,231,706,67.28,1,1
7,09,07,04,0216,10,!,11.76,13,-,15.29,23,*,27.06,39,*,45.88,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,85,3,88,0,88,49,137,64.23,1,1
7,09,07,04,0217,17,!,6.46,86,-,32.7,55,*,20.91,105,*,39.92,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,263,2,265,0,265,133,398,66.58,1,1
7,09,07,04,0218,13,!,8.55,20,-,13.16,29,*,19.08,90,*,59.21,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,152,4,156,0,156,91,247,63.16,1,1
7,09,07,04,0219,47,!,10.06,55,-,11.78,144,*,30.84,221,*,47.32,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,467,3,470,0,470,227,697,67.43,1,1
7,09,07,04,0220,89,!,18.86,104,-,22.03,95,*,20.13,184,*,38.98,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,472,5,477,0,477,230,707,67.47,1,1
7,09,08,02,0000,351,*,15.96,376,*,17.1,274,,12.46,219,,9.96,310,*,14.1,304,*,13.82,28,,1.27,337,*,15.33,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2199,47,2246,0,2246,981,3227,69.6,7,7
7,09,08,02,0227,14,*,3.51,7,*,1.75,197,,49.37,5,,1.25,152,*,38.1,10,*,2.51,2,,0.5,12,*,3.01,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,399,6,405,0,405,190,595,68.07,1,1
7,09,08,02,0228,9,*,2,43,*,9.56,64,,14.22,7,,1.56,52,*,11.56,19,*,4.22,7,,1.56,249,*,55.33,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,450,9,459,0,459,151,610,75.25,1,1
7,09,08,02,0229,110,*,40.59,73,*,26.94,3,,1.11,19,,7.01,10,*,3.69,34,*,12.55,6,,2.21,16,*,5.9,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,271,6,277,0,277,115,392,70.66,1,1
7,09,08,02,0230,100,*,26.81,131,*,35.12,3,,0.8,18,,4.83,49,*,13.14,30,*,8.04,0,,0,42,*,11.26,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,373,10,383,0,383,136,519,73.8,1,1
7,09,08,02,0231,65,*,39.16,61,*,36.75,2,,1.2,16,,9.64,8,*,4.82,13,*,7.83,0,,0,1,*,0.6,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,166,4,170,0,170,156,326,52.15,1,1
7,09,08,02,0232,32,*,10.03,21,*,6.58,3,,0.94,142,,44.51,28,*,8.78,80,*,25.08,5,,1.57,8,*,2.51,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,319,10,329,0,329,192,521,63.15,1,1
7,09,08,02,0233,21,*,9.5,40,*,18.1,2,,0.9,12,,5.43,11,*,4.98,118,*,53.39,8,,3.62,9,*,4.07,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,221,2,223,0,223,41,264,84.47,1,1
7,09,10,03,0000,195,,8.99,220,-,10.14,146,,6.73,350,*,16.13,42,,1.94,142,,6.54,205,!,9.45,114,,5.25,308,*,14.19,161,,7.42,287,*,13.23,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2170,53,2223,0,2223,1169,3392,65.54,13,13
7,09,10,03,0241,0,,0,6,-,20,0,,0,7,*,23.33,3,,10,1,,3.33,4,!,13.33,0,,0,4,*,13.33,1,,3.33,4,*,13.33,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,30,0,30,0,30,19,49,61.22,1,1
7,09,10,03,0242,9,,11.84,7,-,9.21,4,,5.26,12,*,15.79,10,,13.16,7,,9.21,17,!,22.37,3,,3.95,4,*,5.26,0,,0,3,*,3.95,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,76,0,76,0,76,55,131,58.02,1,1
7,09,10,03,0243,8,,22.86,3,-,8.57,2,,5.71,8,*,22.86,1,,2.86,0,,0,1,!,2.86,0,,0,3,*,8.57,0,,0,9,*,25.71,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,35,2,37,0,37,27,64,57.81,1,1
7,09,10,03,0244,8,,5.44,4,-,2.72,14,,9.52,10,*,6.8,2,,1.36,6,,4.08,25,!,17.01,6,,4.08,59,*,40.14,6,,4.08,7,*,4.76,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,147,3,150,0,150,94,244,61.48,1,1
7,09,10,03,0245,9,,7.96,2,-,1.77,61,,53.98,14,*,12.39,0,,0,8,,7.08,4,!,3.54,0,,0,4,*,3.54,2,,1.77,9,*,7.96,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,113,4,117,0,117,51,168,69.64,1,1
7,09,10,03,0246,13,,12.87,4,-,3.96,7,,6.93,14,*,13.86,0,,0,4,,3.96,21,!,20.79,2,,1.98,20,*,19.8,1,,0.99,15,*,14.85,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,101,2,103,0,103,69,172,59.88,1,1
7,09,10,03,0247,21,,15.67,16,-,11.94,5,,3.73,14,*,10.45,7,,5.22,4,,2.99,15,!,11.19,1,,0.75,33,*,24.63,2,,1.49,16,*,11.94,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,134,4,138,0,138,78,216,63.89,1,1
7,09,10,03,0248,19,,5.81,55,-,16.82,12,,3.67,44,*,13.46,12,,3.67,11,,3.36,49,!,14.98,24,,7.34,82,*,25.08,3,,0.92,16,*,4.89,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,327,10,337,0,337,131,468,72.01,1,1
7,09,10,03,0249,13,,3.1,22,-,5.24,8,,1.9,135,*,32.14,2,,0.48,4,,0.95,35,!,8.33,0,,0,27,*,6.43,3,,0.71,171,*,40.71,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,420,5,425,0,425,170,595,71.43,1,1
7,09,10,03,0250,45,,30.2,70,-,46.98,23,,15.44,4,*,2.68,1,,0.67,2,,1.34,1,!,0.67,0,,0,0,*,0,0,,0,3,*,2.01,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,149,2,151,0,151,55,206,73.3,1,1
7,09,10,03,0251,5,,3.62,11,-,7.97,3,,2.17,16,*,11.59,3,,2.17,12,,8.7,11,!,7.97,53,,38.41,4,*,2.9,7,,5.07,13,*,9.42,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,138,9,147,0,147,115,262,56.11,1,1
7,09,10,03,0252,36,,9.92,8,-,2.2,7,,1.93,53,*,14.6,0,,0,19,,5.23,16,!,4.41,24,,6.61,55,*,15.15,127,,34.99,18,*,4.96,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,363,8,371,0,371,232,603,61.53,1,1
7,09,10,03,0253,9,,6.57,12,-,8.76,0,,0,19,*,13.87,1,,0.73,64,,46.72,6,!,4.38,1,,0.73,13,*,9.49,9,,6.57,3,*,2.19,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,137,4,141,0,141,73,214,65.89,1,1
7,09,11,03,0000,438,*,52.08,403,,47.92,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,841,42,883,0,883,672,1555,56.78,15,15
7,09,11,03,0254,38,*,63.33,22,,36.67,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,60,8,68,0,68,51,119,57.14,1,1
7,09,11,03,0255,10,*,33.33,20,,66.67,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,30,3,33,0,33,41,74,44.59,1,1
7,09,11,03,0256,30,*,60,20,,40,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,50,4,54,0,54,51,105,51.43,1,1
7,09,11,03,0257,7,*,41.18,10,,58.82,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,17,3,20,0,20,17,37,54.05,1,1
7,09,11,03,0258,15,*,83.33,3,,16.67,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,18,2,20,0,20,13,33,60.61,1,1
7,09,11,03,0259,9,*,40.91,13,,59.09,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,22,0,22,0,22,15,37,59.46,1,1
7,09,11,03,0260,17,*,50,17,,50,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,34,1,35,0,35,36,71,49.3,1,1
7,09,11,03,0261,18,*,48.65,19,,51.35,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,37,2,39,0,39,34,73,53.42,1,1
7,09,11,03,0262,6,*,66.67,3,,33.33,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,9,0,9,0,9,11,20,45,1,1
7,09,11,03,0263,21,*,45.65,25,,54.35,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,46,1,47,0,47,42,89,52.81,1,1
7,09,11,03,0264,46,*,52.27,42,,47.73,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,88,7,95,0,95,80,175,54.29,1,1
7,09,11,03,0265,90,*,67.16,44,,32.84,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,134,4,138,0,138,78,216,63.89,1,1
7,09,11,03,0266,44,*,30.99,98,,69.01,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,142,5,147,0,147,99,246,59.76,1,1
7,09,11,03,0275,33,*,73.33,12,,26.67,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,45,1,46,0,46,18,64,71.88,1,1
7,09,11,03,0276,54,*,49.54,55,,50.46,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,109,1,110,0,110,86,196,56.12,1,1
7,09,11,04,0000,536,,23.21,660,*,28.58,752,*,32.57,361,,15.63,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2309,94,2403,1,2404,1500,3904,61.55,8,8
7,09,11,04,0267,299,,75.7,49,*,12.41,29,*,7.34,18,,4.56,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,395,19,414,0,414,259,673,61.52,1,1
